desmo_id,x,y,z,partner1,partner2
6708909,38715.03,68440,92000,1917024,575448
6708911,38794.13,67929.445,91960,1917024,568702
6708918,39314.87,66248.83,92040,568710,1917024
6708919,41732.47,58095.652,92000,1976831,1416198
6708955,42421.562,56120.863,92000,1976831,1502079
6708958,42962.36,55314.08,92000,1976831,1420530
6708959,43163.9,55083.195,92000,1976831,1420530
6708963,43774.66,54117.492,92000,1976831,1420530
6708965,43991.35,53847.082,92000,1976831,1661173
6708967,44899.984,52750.723,92000,1976831,1703574
6708969,45490.883,52153,92000,1976831,1703574
6708976,94135.22,31079.664,92040,1834069,1502646
6708982,97593.484,45596.47,92000,1920782,1416299
6708984,49475.39,97662.27,92000,1996731,1545294
6708985,49714.16,96454.42,92000,1996731,1559905
6708986,49508.344,98332.62,92000,1996731,1545294
6708987,49473.004,98709.08,92000,1996731,1545294
6708988,49427.613,99053.52,92000,1996731,1545294
6708989,49210.97,99318.74,92080,1996731,1545294
6708991,49952.24,95852.29,92080,1996731,1559905
6708992,49810.688,95477.914,92080,1559905,1951760
6709003,49805.062,95486.62,92040,1559905,1951760
6709004,53605.08,98410.11,92000,1925292,1230301
6709006,52361.82,100348.23,92000,1701343,1230301
6710597,80344.48,117256.82,94000,2141719,1404388
6710601,81664.27,117679.13,94000,2141719,1381906
6710602,87587.68,118154.16,94040,2141719,1626083
6710605,88236.9,118202.52,94040,2141719,1629808
6710607,88651.9,118222.01,94040,2141719,1629808
6710608,100162.23,124956.01,94040,1920863,1277115
6710611,100611.49,125254.84,94040,1920863,1027911
6710615,101090.414,125522.48,94040,1920863,1027911
6710619,101727.695,125752.73,94040,1920863,1276376
6710620,104064.125,126490.42,94040,1920863,1728847
6710626,105088.13,126787.03,94040,1920863,557403
6710632,106174.39,127086.164,94040,1920863,518764
6710637,107029.766,126671.8,94040,1920863,1057387
6710639,107326.234,126559.32,94040,1920863,519721
6710640,108633.16,126166.63,94080,1920338,1630186
6710645,104617.15,118357.01,94000,1647156,1436321
6710646,104505.53,117628.945,94000,1926946,1436321
6710651,108156.16,102607.7,93960,1924565,1628716
6710657,99796.09,95293.555,94000,1793820,1646318
6710659,99743.08,95568.05,94000,1793820,1646318
6710661,100435.016,87982.195,94000,1601839,1926977
6710663,102426.08,84883.34,94000,1926977,1633478
6710665,98514.58,58258.934,94040,1647016,1647512
6710667,99081.05,57255.566,94040,1463843,1647016
6710668,99224.48,56935.098,94040,1647016,1463843
6710672,99353.086,55371.242,94040,941766,1647016
6710673,98944.125,54746.98,94040,1920782,942233
6710676,98981.35,53996.473,94040,1920782,1485960
6710680,98900.9,52984.375,94040,1920782,945427
6710681,99014.03,52563.188,94040,1920782,1348569
6710685,99157.08,50843.414,94040,1920782,1356793
6710688,98745.68,49390.875,94040,1920782,1485984
6710690,98497.96,48751.77,94040,1920782,1485154
6710692,97756.18,47619.137,94040,1920782,1348581
6710695,97701.73,46862.78,94040,1920782,1348581
6710758,87654.27,73365.39,94000,1927049,1633478
6710812,34223.69,112445.59,94000,1927081,1545339
6710817,33969.324,111890.73,94000,1545339,1927081
6710819,33824.516,111106.54,94000,1545339,1927081
6710822,33647.234,109741.2,94000,1545455,1927081
6710824,33536.164,108955.375,94000,1545455,1927081
6710829,33703.035,107217.734,94000,1545578,1927081
6710843,47787.777,97504.3,94000,1996731,1566972
6710844,48768,96576.53,94000,1996731,1567156
6710845,49384.918,96348.88,94000,1996731,1587898
6710846,49647.27,96160.38,94000,1996731,1587898
6710847,49994.207,95894.29,94000,1587898,1951760
6710848,51765.777,100554.98,94000,1032061,1951760
6710849,52237.324,99151.02,94000,1032061,1951760
6710850,51343.01,101815.14,94000,1927121,1231018
6710852,51060.555,102308.26,94000,1927121,1632171
6710853,47817.15,98835.93,94000,1996731,1416388
6710855,47863.04,99435.71,94000,1996731,1416388
6710856,48064.465,100072.05,94000,1996731,1567002
6710860,42946.06,117838.23,93960,1927142,1631773
6710871,47854.062,120356.85,96240,1631975,1927142
6710892,44464.23,118365.37,94000,1631773,1927142
6710893,46562.17,118797.35,94000,1927142,1631773
6710895,38910.188,116658.414,94000,1545549,1927142
6710897,33761.85,104224.375,94000,1927081,1545285
6710913,28330.676,75719.76,94040,1671576,1559897
6710914,31968.154,74926.95,94000,1917024,1559897
6710918,39826.305,65478.562,93960,1793579,575119
6710922,41039.387,61722.816,93960,2144751,1420539
6710924,42329.742,57874.156,93960,2144751,1416198
6710927,42641.51,57047.047,93960,2144751,1416180
6710928,45119.977,53695.344,93960,2144751,1661173
6710932,43599.93,56167.42,96040,1504346,1502079
6710933,42975.773,57334.035,96040,2144751,1416180
6710935,42762.24,56523.68,96040,1998024,1504346
6710938,42912.47,56346.82,96040,1998024,1504346
6710941,42175.11,57550.457,96040,1998024,1504346
6710945,41792.39,59154.64,96040,2144751,1416198
6710947,41657.043,59548.316,96040,2144751,1416198
6710949,41316.062,60467.36,96040,2144751,1501871
6710951,41145.344,61113.266,96040,2144751,1501871
6711928,41997.46,58157.586,96040,1998024,1504468
6711930,40726.773,62362.523,96040,2144751,1420539
6711932,37078.023,70658.22,96040,1928239,1559897
6711974,30579.094,74145.55,96040,1928264,1559897
6712164,32593.902,92125.47,96040,1416559,1944498
6712165,33127.652,92747.305,96040,1416559,1944498
6712166,50385.07,100989.89,96040,1951760,1051076
6712167,50283.06,100327.11,96040,1951760,1051076
6712168,50235.61,99930.95,96040,1951760,1051076
6712169,50273.402,99681.36,96040,1951760,1051076
6712170,50209.152,99176.14,96040,1951760,1051076
6712171,50318.4,101676.74,96040,1951760,1231018
6712197,31157.766,105882.81,96040,1928431,1416388
6714212,28725.6,101686.805,98000,1931494,1416388
6714318,83866.445,45732.777,98040,1931618,1626871
6714320,91180.234,44917.895,98000,2144710,1420523
6714323,91610.25,44997.84,98000,2144710,1501795
6714331,92457.695,45866.363,98000,2144710,1486039
6714334,93271.45,46449.984,98000,2144710,1486039
6714339,93479.695,46668.54,98000,2144710,1486039
6714343,94389.19,47962.363,98000,2144710,1420496
6714344,94175.75,47575.445,98000,2144710,1420496
6714347,95841.195,50232.688,98040,2144710,1646725
6714348,96350.41,51114.957,98040,2144710,1646725
6714352,96338.5,52502.62,98040,2144710,1485984
6714359,96761.59,55232.48,98040,2144710,945427
6714360,96744.65,54800.4,98040,2144710,1356793
6714368,97986.03,56320.48,98040,1646780,1485960
6714369,97414.484,55929.484,98040,2144710,1485960
6714372,98177.03,56866.312,98040,2144710,1463843
6714374,99119.734,61883.098,98000,1931676,1647512
6714378,98834.08,65517.207,98000,1647512,1931676
6715066,81078.38,84823.125,98000,2145964,1647512
6715070,81219.89,85173.62,98000,1952617,2145964
6715071,81659.08,84702.234,98000,2145964,1647512
6715072,76754.15,85923.7,98000,2145964,1625884
6715075,77166.15,85395.13,98000,2145964,1625884
6715080,78118.664,84914.35,98000,2145964,1625884
6715085,78376.67,84945.36,98000,2145964,1625884
6715087,78217.1,88517.445,98040,1952590,1625884
6715153,112284.16,91272.8,88920,1547950,1782523
6715154,112575.68,91156.15,88920,1782523,1547950
6715173,112859.54,92338.03,88000,1570700,1847342
6715178,113114.26,93716.94,88000,1570700,1847342
6715179,113181.41,94915.41,88000,1570700,1847342
6715180,114511.95,97193.125,88000,1570700,1847342
6715181,114026.06,96245.28,88000,1847342,1570700
6715183,113329.836,94446.29,88920,1570700,1847342
6715184,113689.914,94700.836,88920,1847342,1570700
6715185,113664.016,95291.43,88920,1570700,1847342
6715188,113086.42,94129.15,88920,1782523,1570700
6715203,111886.2,96153.336,90000,1782523,1547950
6715206,112040.77,97434.805,90000,1782523,1547950
6715213,112799.44,97194.73,90000,1547950,1782523
6715641,42162.344,119330.11,96000,1932146,1605349
6715643,48445.582,120642.14,96000,1927142,1631975
6715646,52695.016,123068.055,96000,1920355,1230301
6715648,52212.207,122890.05,96000,1920355,1230301
6715649,54077.273,124717.234,96000,1920355,600071
6715651,54313.81,124948.87,96000,1920355,600071
6715652,54259.45,125197.21,96000,1920355,1927968
6715654,53728.285,124912,96000,1920355,1927968
6715665,55815.54,125765.84,96000,1920355,587962
6715667,55784.016,126501.195,96000,1920355,1927968
6715668,56390.375,126483.09,96000,1920355,1932204
6717817,52509.79,125015.49,98000,1920355,594344
6717820,52896.11,125506.59,98000,1920355,594344
6717823,53441.387,126063.38,98000,1920355,600071
6717827,54176.43,126201.9,98000,1920355,587391
6717828,57509.49,125278.3,98000,1920355,1395717
6717832,58037.035,125069.01,98000,1920355,1395717
6717837,58935.562,124352.08,98000,1920355,1357861
6717842,60386.8,122990,98000,1920355,1357867
6717844,79879.24,118622.77,98000,2141719,1491761
6717898,102733.445,127366.71,98000,2144612,557195
6717904,101564.24,126553.49,98000,2144612,520167
6719500,103991.46,117996.57,98000,1934302,1630112
6719502,107997.06,113085.06,98040,1924565,1436321
6719504,107925.96,112548.87,98000,1934311,1397746
6719512,107162.164,97922.23,98040,1934327,1628748
6719546,81769.27,97494,98040,1934339,1649265
6719549,80708.48,97543.766,98040,1649265,1934339
6719550,74963.4,100860.805,98000,1708880,1028750
6719565,75271.09,103081.67,98040,1708880,1630112
6719566,51610.285,124869.414,98000,1563606,1230301
6719568,51367.78,125125.79,98000,1563606,1230301
6719586,29155.145,121073.45,98000,1545603,1928431
6719589,27853.195,120115.11,98040,1631773,1928431
6719590,28717.512,101947.96,98080,1931494,1416388
6719591,98450.91,56832.363,98040,1835338,1646780
6719593,98163.81,55387.99,98040,1835338,1646780
6719595,88348.82,45047.508,98000,1486065,1733546
6719615,96905.04,52526.375,98000,2144710,1646725
6719617,88313.23,85458.17,100040,1952617,1601839
6719622,114128.445,107778.39,100080,1397762,1932111
6719623,114057.87,107252.13,100080,1629909,1932111
6719624,114466.39,106979.375,100120,1932111,1629909
6719626,102353.24,128153.164,100160,520167,557195
6719628,102783.25,128095.61,100160,520167,557195
6719637,102751.37,128090.14,100320,520167,557195
6719639,102971.65,127989.15,100320,520167,1728847
6719646,58838.89,124403.44,100000,1920355,1357861
6719648,58497.066,124755.35,100000,1920355,1357861
6719653,57546.586,125254.39,100000,1920355,1395717
6719656,56995.953,125568.65,100000,1920355,1395731
6719661,54775.523,126021.78,100000,1920355,587962
6719664,54203.14,126003.53,100000,1920355,587391
6719666,49530.84,123325.34,100000,2141996,1632171
6719668,49143.305,123250.484,100000,1934475,1632171
6723404,95229.664,100833.76,100080,1988393,1645973
6723405,97579.88,100829.8,100080,1988393,1648958
6723408,100263.945,101365.72,100000,1953883,1632536
6723409,99532.195,101266.305,99840,1953883,1632536
6723410,102109.24,99155.516,100000,1937532,1632536
6723448,103846.055,98319.734,100000,1937532,1632536
6723449,104719.18,128593.51,100000,2144612,519936
6723451,102867.37,128077.31,100080,520167,557195
6723453,103148.4,128057.47,100120,520167,1728847
6723484,21013.186,86618.35,100040,1937576,1545266
6723486,20865.379,85930.65,100040,1937576,1588107
6723524,19273.338,86403.92,100040,1545004,1937576
6723534,31620.576,91445.195,100000,1416559,1944498
6723537,31070.068,92481.27,100000,1416559,1944498
6723538,44451.656,56659.78,99960,1504375,1416180
6723540,39010.637,62651.867,99840,1928239,1504346
6723544,44429.184,56581.04,99920,1504375,1416180
6723545,43162.035,59010.812,99920,2144773,1501871
6723548,42871.934,59408.297,99920,2144773,1501871
6723550,45294.934,54831.016,99960,1937630,1504375
6723553,46212.03,54492.285,99960,1420530,1504375
6723579,45089.99,57963.125,104000,2144773,1416198
6723581,37974.895,63672.734,104000,1928239,1504375
6723585,32528.682,77106.54,104000,1937654,1589825
6723611,37956.324,84724.695,103960,1937667,1589825
6723627,32345.246,93786.02,104000,1559905,1951275
6723629,31543.979,94198.94,104000,1559905,1951275
6723631,30898.982,94427.66,103960,1951275,1559905
6723636,22145.17,93864.445,104000,1990097,1544994
6723639,20125.898,92243.95,104000,1990405,1545004
6723650,18887.56,88553.72,104000,1990477,1545266
6723651,19071.6,87762.164,104000,1990477,1545266
6723655,20903.895,83498.875,104040,1990477,1545266
6723657,20722.426,83415.74,104040,1990477,1545266
6723687,21803.559,84236.21,104000,1937654,1545266
6723688,21456.154,84667.73,104000,1937654,1545266
6723689,23044.465,93976.945,104000,1990097,1545016
6723701,21718.096,112698.22,104000,1937742,1545578
6723721,49733.22,128067.27,104000,1934475,1231018
6723723,49048.8,128251.79,104000,1231018,1934475
6723724,50298.31,128275.98,104040,1934475,1231018
6723726,51095.535,127920.305,104000,1934475,1031618
6723727,52703.86,127357.14,104000,1937760,1028383
6723752,53779.438,127075.65,104000,2141996,587962
6723754,54187.14,127184.07,104040,1937777,592728
6723793,57844.004,124737.93,103960,2141996,1357861
6723799,58924.973,123219.72,103960,2141996,1357867
6723800,76997.27,118868.8,104000,1937797,1380835
6723803,77289.11,119049.88,104000,1380835,1937797
6723809,79693.1,120389.54,104000,1381896,1937797
6723814,77972.02,119025.195,104000,1937797,1380817
6723815,97545.96,126496.86,104000,2144612,1277115
6723819,98424.414,126741.305,104000,1027911,2144612
6723821,103102.195,129835.69,104000,520167,519936
6723830,104399,128509.56,104000,555130,519721
6723831,105214.664,126941.44,104000,1647206,555130
6723834,118021.31,101259.234,104000,1844655,1628716
6723836,117669.43,102295.37,104000,1844655,1628605
6723843,101167.38,101015.14,104000,1988265,1648927
6723844,99648.48,101124.07,104000,1988265,1649126
6723845,94986.19,102106.11,104000,1953536,1729609
6723846,94664.7,102184.12,104000,1953536,1729609
6723847,111822.31,85973.99,104000,1937858,1633569
6723849,111965.79,86467.375,104000,1937858,1633569
6723862,114138.79,86514.46,106000,1937858,1633569
6723902,108616.78,86355.92,100720,1937873,1633569
6723904,109352.15,86152.49,100720,1937873,1633569
6723920,105708.81,87481.49,104000,1826526,1633569
6723930,91503.65,85178.22,103960,1952642,1645907
6723932,101826.61,69783.46,104000,1953838,1646780
6723933,102585.45,67770.75,104000,1844723,1646725
6723935,102703.9,66262.74,104000,1633288,1844723
6723973,103336.945,64041.88,104000,1399726,1633288
6723975,101031.195,55280.926,104000,1646847,1937920
6723978,102334.71,60978.82,104000,1633288,1937920
6723980,102730.73,61249.535,104000,1633288,1937920
6724027,93565.195,51972.29,104000,1348581,1646847
6724028,93766.56,52463.586,103920,1646847,1485984
6724029,94278.62,54235.48,103920,1356793,1646847
6724030,99105.49,53942.453,103960,1937920,1646847
6724034,94215.26,50858.35,104040,1835290,1646847
6724036,92736.4,50855.203,104040,1416299,1646847
6724038,90837.66,49271.562,104040,1420496,1646847
6724039,89802.67,48612.98,104040,2144703,1486039
6724042,83055.15,47696.426,104120,1835311,1626871
6724045,46193.33,57574.586,107960,1588012,1501871
6724046,45539.848,58985.91,107960,1937969,1501871
6724048,44122.223,60761.086,107960,1588012,1441872
6724049,43476.8,60249.348,107960,1470678,1588012
6724050,42957.434,63229.57,107960,1588012,575853
6724053,37087.176,107993.25,108000,1632050,1945618
6724054,36452.516,108230.375,108000,1632050,1945618
6724055,35783.03,108990.34,108000,1632050,1945618
6724056,49778.824,128753.61,107960,1937990,1031618
6724107,51575.42,129838.65,108040,600071,1937990
6724109,57253.004,126314.24,108040,2141996,1357861
6724112,56092.125,127064.77,108040,2141996,1545615
6724115,57528.47,125969.8,108040,2141996,1357861
6724117,57688.83,125715.43,108040,2141996,1357861
6724119,57886.816,125087.49,108040,2141996,1357867
6724121,58401.113,124305.67,108040,2141996,1357867
6724123,59326.574,123126.71,108040,2141996,1395664
6724124,74139.39,119492.16,108000,2141784,1381112
6724129,75356.04,120574.87,108000,2141784,1381112
6724131,75843,120892.234,108000,2141784,1381112
6724133,76328.44,120998.33,108000,2141784,1381112
6724135,76918.41,120778.4,108000,2141784,1380835
6724137,77812.58,120369.74,108000,2141784,1381906
6724138,77958.43,120748.5,108000,2141784,1380863
6724143,78446.875,122067.22,108000,2141784,1381896
6724144,78384.02,122502.195,108000,2141784,1622752
6724146,79013.46,122695.07,108000,2141784,1455507
6724248,79803.78,122480.89,108000,2141784,1455507
6724251,80131.625,121584.5,108000,2141784,1455507
6724253,96366.016,127639.09,108000,2141976,1277115
6724255,98069.34,128855.79,108000,2141976,557195
6724257,104177.96,124017.62,108000,1835211,1029097
6724259,104464.89,123862.34,108000,1835211,1029097
6724260,104652.41,123700.195,108000,1835211,1029097
6724261,103940.84,124528.484,108000,1938105,1029097
6724264,103795.375,125149.45,108000,1029097,1938105
6724330,107172.33,112600.07,107880,1397746,1938115
6724338,107462.875,112608.56,107840,1938115,1397746
6724341,107076.69,114030.664,107840,1932111,1631685
6724349,110947.27,98629.7,108000,1977187,1632536
6724350,113056.06,98405.05,108000,1977187,1632536
6724359,104306.95,84770.44,108000,1952642,1633890
6724360,105787.18,84599.36,108000,1952642,1633890
6724362,104708.24,72522.3,108000,1633288,1938169
6724377,104552.72,70920.69,108000,1633288,1938169
6724378,102843.94,61844.316,108000,1937920,1646847
6724381,99607.88,59935.02,108000,1937920,1630553
6724382,93453.164,54258.023,108000,1348581,943145
6724383,92809.555,51463.9,108000,1835290,1648599
6724385,93537.086,52153.934,107960,1835290,1648599
6724387,90530.66,49151.355,108000,2144703,1835290
6724390,90993.43,49893.51,108000,2144703,1420504
6724392,92019.37,51136.76,108000,1648599,1416299
6724393,94842.02,55531.75,108040,943145,1648599
6724394,53391.258,55293.883,108040,1938216,1416278
6724396,48109.484,54948.223,108040,1938691,1416180
6724402,45555.094,58937.08,108040,1938691,1501871
6724409,44148.465,60827.066,108040,1938691,1441872
6724421,34976.887,70359.75,108040,1928239,1504375
6724423,34398.82,70373.375,108040,1928239,1504375
6724439,21182.354,93912.52,108000,1987598,1545004
6724440,22515.463,93980.77,108000,1987598,1545004
6724444,24532.562,93174.76,108000,1786889,1545004
6724454,53916.652,128338.89,112000,2237594,1367987
6724465,55706.824,128397.97,112000,2237594,1395731
6724467,43516.746,125610.27,112000,1728870,1938287
6724474,30758.334,126936.875,111960,1685451,1945156
6724494,33332.793,126245.59,112000,1685451,1945156
6724507,23813.105,111703.305,111960,1932255,1617669
6724510,24685.873,111383.17,111960,1932255,1617669
6724512,25232.281,111296.1,111960,1932255,1617669
6724523,29170.385,112239.29,111960,1980283,1567204
6724525,28190.297,110329.85,111960,1938324,1567204
6724529,28969.459,110523.24,111960,1567204,1938324
6724531,29243.785,110767.766,111960,1567204,1938324
6724538,29815.951,111925.805,111960,1980333,1567204
6724544,29130.654,111320.055,111960,1567204,1938324
6724547,28771.9,112037.46,111960,1567204,1938324
6724559,73202.53,120763.164,112000,2141794,1381112
6724564,74676.12,121472.73,112000,2141794,1381112
6724570,76165.91,122241,112000,2141794,1381952
6724574,76617.5,122379.22,112000,2141794,1380835
6724576,77002.18,122292.625,112000,2141794,1380795
6724578,77704.82,122146.23,112000,2141794,1381906
6724580,78817.3,122673.31,112000,2141794,1381871
6724584,80258.76,122430.11,112000,2141794,1444070
6724588,81210.055,121820.41,112000,2141794,1444070
6724601,83282.516,120059.71,112000,2141794,1455507
6724604,96230.734,128356.96,112000,2141976,1277115
6724606,100646.04,130256.8,112000,2141976,518764
6724619,104142.76,120408.586,112000,1938402,1484986
6724624,103825.02,120542.61,112000,1938402,1484986
6724629,104388.016,120356.15,112000,1484986,1938402
6724636,113581.95,103294.375,112000,1394755,1648927
6724637,111772.516,104594.47,112000,1953790,1648927
6724639,95320.29,57641.504,111960,1986009,1463866
6724642,95599.98,58383.555,111960,1986009,1463866
6724652,78081.83,49840.688,116000,1938429,1626871
6724655,83016.12,50754.793,115960,1986009,1583199
6724663,83408.3,50927.523,115960,1986009,1583199
6724664,86670.5,51716.734,115920,1416299,1420504
6724667,87133.05,51630.27,115960,1803068,1416299
6724693,92584.06,56488.125,115960,1986009,943145
6724696,94328.07,59602.96,115960,1986009,1485960
6724700,94698.48,60398.953,115960,1986009,1463859
6724711,97624.625,65928.445,115960,1633963,1461015
6724712,97666.59,66168.02,115960,1461015,1633963
6724716,98124.23,68483.2,115960,1461015,1634001
6724873,97833.44,66477.1,116160,1633963,1461015
6724874,97158.69,65689.11,116240,1298402,1634001
6724876,102107.43,72269.695,116520,1630897,1460910
6724884,102546.99,72916.41,116760,1460910,1630897
6724886,102784.37,74014.984,116000,1460910,1844513
6724887,101304.46,100854.73,116000,2412615,1684429
6724890,109885.9,105029.79,115920,1455427,1844524
6724893,105376.69,113126.43,116000,1670599,1792497
6724895,101754.75,132114.8,116000,519721,1418943
6724896,101099.234,133148.34,116000,2142091,519936
6724898,98427.44,132933.98,116000,2142091,1368019
6724900,80916.586,122054.31,115960,2141801,1382622
6724903,80096.94,122614.11,115960,2141801,565197
6724905,78321.55,122662.76,115960,2141801,1380855
6724907,77250.375,122687.555,115960,2141801,1380855
6724909,75816.49,122788.57,115960,2141801,1380806
6724912,77125.79,122226.695,115960,2141801,1381906
6724913,77268.09,123113.25,115960,2141801,1462664
6724927,79889.92,122592.73,116000,1380855,565197
6724936,66666.33,122535.88,115960,2141801,1378941
6724937,68213.625,121955.68,115960,2141801,1403336
6724938,69384.234,121922.82,115960,2141801,1403336
6724947,65452.72,126439.45,115960,2141801,1676620
6724953,64653.14,126627.695,115960,2141801,1453718
6724955,52869.305,131064.85,116000,1938630,992383
6724957,52553.562,131070.73,116000,992383,1938630
6724961,51942.797,130450.67,116000,600071,1938630
6724965,44828.227,122486.23,115800,992374,1051076
6724966,14095.723,125910.54,115800,1945555,1545603
6724968,14804.693,118260.68,115800,1938651,1545578
6725023,21343.283,97349.92,116040,1545004,1951275
6725025,21408.625,95496.445,116040,1545004,1951275
6725026,22699.814,96823.234,116040,1544994,1951275
6725028,22409.797,97030.57,116040,1544994,1951275
6725032,21057.064,94673.74,116080,1786901,1545004
6725070,41998.684,66437.26,112000,575787,1589925
6725072,43839.395,61704.53,111960,1938691,1420539
6725075,44151.42,60993.777,111960,1420539,1938691
6725077,44551.27,60242.168,111960,1441872,1938691
6725078,44535.395,59810.266,111960,1470678,1938691
6725079,44160.11,60291.848,111960,1470678,1938691
6725084,45561.68,58884.91,111960,1416207,1938691
6725086,45787.207,58158.28,111960,1470678,1938691
6725087,46523.45,57131.3,111960,1416207,1470678
6725092,47012.51,56838.234,111960,1501871,1938691
6725095,47611.215,56272.49,111960,1416198,1938691
6725098,48409.188,55569.047,111960,1416180,1938691
6725099,55262.46,55976.29,111960,1938730,1416278
6725105,51201.688,53555.34,111960,1420530,1938691
6725191,73012.836,123341.58,120000,2141806,1393284
6725194,73878.53,123254.95,120000,2141806,1380817
6725197,75668.98,123488.52,120000,2141806,1477335
6725198,85854.08,121876.67,120000,2141806,1394518
6725202,91759.27,129240.336,120000,1420440,992337
6725203,94932.46,132242.83,120000,1945775,1728847
6725207,95454.445,132504.98,120000,1945775,1368019
6725210,96076.93,132586.23,120000,1945775,1368019
6725213,96861.43,132193.23,120000,1945775,518764
6725214,103047.195,123134.42,120000,1938791,1029530
6725216,100877.445,108949.65,120000,1938805,1454752
6725218,99450.17,110380.09,120000,1938805,1455427
6725220,100121.14,103278.79,120000,2412615,1455507
6725223,99994.19,103795.27,120000,2412615,1455507
6725224,100566,101429.39,120000,2412615,1455507
6725228,100195.17,100833.02,120000,2412615,1455507
6725229,101887.734,74737.05,120000,1938830,1460910
6725235,92609.38,61149.17,119960,1463843,1464822
6725237,92422.68,60693.598,120040,941766,1464822
6725239,91727.71,58890.273,119960,1485960,1464822
6725240,91692.445,58705.566,119960,1463866,1464822
6725241,91519.41,58353.977,119960,1464822,1463866
6725242,92449.87,60361.58,119960,1938856,1464822
6725244,90475.06,56495.64,120000,1803068,943145
6725246,90085.75,56074.434,119960,1938856,1420472
6725254,88964.375,55016.21,119960,1420472,1938856
6725265,87111.85,53482.355,119960,1420510,1938856
6725266,78176.93,50594.77,119960,1938856,1484840
6725268,76808.07,51132.324,119960,1938856,1484840
6725270,80804.305,52940.613,119960,1938856,1583199
6725273,63914.28,122791.586,120000,2141806,1381985
6725275,38987.23,124235.51,120000,1835036,1441731
6725286,27427.418,125933.625,120040,1938905,1381985
6725288,29753.809,124295.25,120040,1567142,1381985
6725289,28685.197,125109.94,120040,1938915,1381985
6725301,25213.865,119358.03,120040,1567204,1951842
6725302,25228.914,120183.86,120040,1567204,1951842
6725303,25310.568,120614.88,120040,1567204,1951842
6725304,25707.04,120897.79,120040,1567204,1951842
6725305,10701.279,126458.695,120000,1938936,1545362
6725307,10689.723,126016.26,120000,1938936,1545362
6725309,10661.338,125846.55,120000,1545362,1938936
6725783,14372.074,118818.11,119960,1983218,1617669
6725784,13477.887,119403.68,120000,1983218,1617669
6725796,54062.984,97207.98,124000,1952051,1051916
6725800,54166.113,98293.15,124000,1952051,1051916
6725804,54045.938,98905.61,124000,1952051,1051916
6725807,53968.27,99717.81,124000,1952051,1051916
6725810,53935.38,100131.016,124000,1952051,1051916
6725812,53859.28,100689.85,124000,1952051,1051916
6725816,52695.38,95918.09,124000,1050298,1504601
6725817,52387.906,95858.68,124000,1050298,1504628
6725818,51731.27,95920.45,124000,1050298,1507382
6725838,50244.234,97190.5,124000,1050298,1504587
6725839,50211.082,97604.75,124000,1050298,1504587
6725840,50196.188,97942.01,124000,1050298,1504587
6725841,50256.32,98225.5,124000,1050298,1504587
6725842,50323.54,99290.55,124000,1050298,1574536
6725843,50548.42,99791.234,124000,1050298,1574536
6725844,50533.188,98824.85,123960,1050298,1504587
6725846,49620.496,92086.055,124040,1784327,1504562
6725848,49034.8,91575.17,124040,1784327,1504562
6725849,50738.85,91911.75,124040,1784327,1450345
6725850,51242.008,91727.72,124040,1784327,1450345
6725851,52146.25,90741.586,124040,1784327,1315028
6725852,52228.945,90139.18,124040,1784327,1315028
6725853,52177.83,89786.96,124040,1784327,1315028
6725854,51844.39,89182.17,124040,1784327,1315028
6725856,50768.543,88684.73,124040,1784327,1590954
6725857,50532.695,88553.484,124040,1784327,1590954
6725858,47985.87,91685.945,124040,1784327,1939120
6725860,47700.777,91757.875,124040,1784327,1939120
6725861,46436.094,92148.29,124040,1939120,1635214
6725885,40134.07,72577.48,123960,1939144,1315028
6725909,38902.945,74457.97,123960,1848152,1315028
6725915,38760.17,75194.5,123960,1939144,1315028
6725917,38582.223,75681.1,123960,1939144,1315028
6725926,38123.023,77261.47,123960,1315028,1939144
6725936,37618.95,79311.32,123960,1315028,1939144
6725942,37537.805,79554.06,123960,1315028,1939144
6725946,37484.19,79948.02,123960,1315028,1939144
6725948,37477.703,80249.93,123960,1939144,1315028
6725953,38644.656,123854.21,124000,1939182,1654460
6725956,38654.87,124316.125,124000,1654460,1939182
6726000,59716.027,124467.59,124000,1441731,2141811
6726003,59910.977,124167.414,124000,2141811,1460107
6726004,60144.445,124057.016,124000,2141811,1460107
6726007,60844.355,123933.09,124000,2141811,1460107
6726010,61371.15,123830.555,124000,2141811,1460107
6726022,68639.945,123010.055,124000,2141811,1590216
6726033,72264.89,123277.2,124000,2141811,1403114
6726038,79415.36,123429.445,124000,2141811,1671351
6726041,79629.03,123459.086,124000,2141811,1671351
6728609,68614.06,122495.375,120000,2141806,1380795
6728611,54934.375,130077.2,120000,1938630,1367992
6728613,46995.68,129182.945,120000,1940141,1032061
6728615,47098.355,129315.43,120000,1032061,1940141
6728618,46443.71,128780.86,120040,1033010,1940141
6728627,47587.88,129553.59,120040,1032061,1940141
6728645,41592.676,126335.586,120040,1939182,1654526
6728666,23795.809,121333.39,124000,1378941,1838159
6728667,23695.178,121745.75,124000,1838159,1403336
6728668,22305.537,119920.61,123960,1403353,1378941
6728669,21819.996,123145.04,124000,1940174,1403353
6728706,20350.967,122670.37,123960,1838139,1382022
6728726,19547.535,122027.484,124000,1951842,1654721
6728727,19084.059,121252.664,124000,1654721,1951842
6728728,18717.873,121576.71,124000,1951842,1654721
6728729,18378.408,121713.34,124000,1951842,1567266
6728731,17825.06,121841.2,124000,1951842,1567283
6728734,17627.65,121954.19,124000,1951842,1567283
